tweetID,crisisname,period,relatedness_annotation,urgency_annotation,intention_annotation
 199871829765132288,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051850402461835264,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1050288222188785664,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054435455452827648,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054401401743384576,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Critiques
1054049912759959552,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1052138225521881088,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054017632960212992,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 110078115744727040,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054311398866542592,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 407428525738565632,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 784649877959639040,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054450791472398336,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054341970515103744,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1048577918300049408,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
          477438602,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054374049525256192,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 990857132705710080,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054079019791142912,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051733258520748032,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054081332748394496,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 347647012168138752,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 333282407484649472,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 522926675542421504,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 765824593097592832,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
        16254395073,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051944722581938176,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Humains
1054342381498187776,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 755766044879364096,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054421878079676416,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054084619342147584,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 793041140291366912,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 861281273096142848,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054339940539088896,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
  99900922838265856,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054474522265636864,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054431121323253760,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054012775041769472,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 768151977742176256,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 786287404416135168,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054604893804265472,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 994901700178825216,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 530408288782135296,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054302146890530816,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054291548647632896,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054371047519240192,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054374156232507392,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 649924151453589504,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051852528948846592,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054368799833706496,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054284238189551616,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054494297851080704,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051914755550654464,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054650253058686976,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054309668988669952,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1050094892205133824,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054294473784602624,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054051530784030720,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 374646561806233600,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054055318198632448,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054017105429966848,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 264862765125091328,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 822691468901052416,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054078873959350272,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054288001457709056,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054411933670170624,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 483329981888856064,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054251029334777856,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051745359616245760,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 540773864960430080,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 869939237570973696,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 986886485516447744,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 954968329722187776,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 742321042870374400,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 431366547194396672,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1049963588864106496,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 977213779397226496,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 860510311702564864,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 359398591720218624,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054448852428877824,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 463645434150682624,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 800621928843190272,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054307451829448704,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 604991984822939648,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054411606401019904,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 956235318369415168,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1048987440525049856,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054357080780562432,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054465238970613760,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 309342930634694656,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 654307942045515776,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 838797368883556352,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 661650163518349312,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054372630860578816,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
         4120163192,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054131564005744640,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054029881493860352,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
  82251760386838528,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054333740451807232,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 540443914210398208,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1051931610709413888,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Critiques
1054384528301662208,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 737755886211477504,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054404311638249472,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 296042271906881536,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1049312317278703616,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051739730461777920,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Humains
1054266332018077696,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 856413579070902272,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 610061131336519680,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051890972639068160,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1048291193103273984,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 874331854094118912,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 739471028330594304,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052110950365577216,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Critiques
 250658023113105408,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 440210711336071168,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1050482031790968832,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 949655604783665152,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054223150588813312,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054284875262500864,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054366719991603200,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1054449318717906944,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
  93375040917209088,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054045933317566464,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1050646101559140352,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 740633147352752128,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
  99832670879625216,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 432934389278715904,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 953216919498362880,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054490318832394240,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 472498326240526336,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 854766592877633536,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 957728590535241728,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054029382329741312,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1052137609517027328,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 396317050185850880,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 477823493808349184,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054315862373609472,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 432552094361346048,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 659003811030282240,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 626926298141736960,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 244087874318893056,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 592418697119191040,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 703491637951991808,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054070817431212032,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051943821435723776,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Humains
 138301755405508608,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054414324998070272,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054470282495307776,Aude,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 737718051370631168,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054343090515910656,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 789836162940698624,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054304555536732160,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1052242715289812992,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1050029615522017280,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
         3357871704,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054256817830875136,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 520522211330117632,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 913690783907291136,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 340177094900342784,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 737292193342337024,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 952956613970857984,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 880348801197891584,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 481317331046789120,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 481175651110887424,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
        20145643302,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054466302612508672,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 700745972146634752,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
         2441727586,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 141916441657090048,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054328859045310464,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,Soutiens
1054636541753090048,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 698211122810384384,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
 419790128845185024,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 347231283153362944,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Humains
1054618591314825216,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 269923570216476672,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051056833920716800,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054372816785674240,Aude,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1051903032969949184,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 738774748398792704,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1053991798832541696,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 263305708743823360,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054365082543710208,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 864775069108768768,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
1054274568486031360,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1051761641270988800,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 677571509112672256,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
 817015809327382528,Autre,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
1054052810252279808,Aude,NA,Message-Utilisable,Message-InfoNonUrgent,AutresMessages
 969227990424006656,Autre,NA,Message-Utilisable,Message-InfoUrgent,Avertissement-conseil
1054268198831509504,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054369942580146176,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
         2190484745,Autre,NA,Message-Utilisable,Message-InfoUrgent,Degats-Materiels
 638289182599835648,Autre,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
1054269516589469696,Aude,NA,Message-NonUtilisable,Message-NonUtilisable,Message-NonUtilisable
